gen_fantasy,gen_thriller,gen_animation,gen_family,gen_horror,gen_sports,gen_fanstasy,gen_holiday,gen_documentary,gen_period,gen_romance,gen_biography,gen_suspense,gen_history,gen_mystery,gen_musical,gen_crime,gen_sci-fi,gen_comedy,gen_action,gen_western,gen_war,gen_horror/mystery,gen_adventure,gen_drama,st_sequel,st_semi-sequel,st_remake,st_original screenplay,st_documentary,st_reboot,st_based on a true story,st_adaptation,st_prequel,film,year,rotten_tomatoes_critics,metacritic_critics,average_critics,rotten_tomatoes_audience,metacritic_audience,rotten_tomatoes_vs_metacritic_deviance,average_audience,audience_vs_critics_deviance,opening_weekend,opening_weekend_($million),domestic_gross,domestic_gross_($million),foreign_gross_($million),foreign_gross,worldwide_gross,worldwide_gross_($million),of_gross_earned_abroad,budget_($million),budget_recovered,budget_recovered_opening_weekend,distributor,imdb_rating,imdb_vs_rt_disparity,release_date_(us),oscar_winners,oscar_detail,PC1,PC2,kmeans_pca,kmeans,kmeans_audience,dbscan,agg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Serious Man ,2009,89.0,79.0,84.0,64.0,66.0,-2.0,65.0,19.0,250000.0,0.25,9230000.0,9.23,22.2,22200000.0,31430000.0,31.43,0.222,7.0,449.0,3.57,,,,"Oct 2, 2009",0,,-1.5563702898114251,2.238080189834808,1,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Easily Broken ,2009,34.0,43.0,39.0,66.0,58.0,8.0,62.0,-24.0,5300000.0,5.3,10600000.0,10.6,0.14,140000.0,10700000.0,10.7,0.0014000000000000002,5.0,214.0,106.0,,,,"Jan 9, 2009",0,,-2.0617586562269232,-0.6406949202324844,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunshine Cleaning ,2009,72.0,61.0,67.0,59.0,64.0,-5.0,62.0,5.0,900000.0,0.9,12060000.0,12.06,4.51,4510000.0,16570000.0,16.57,0.0451,5.0,331.4,18.0,,,,"Mar 13, 2009",0,,-1.9130543796857389,1.0171572360352663,1,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Next Day Air ,2009,21.0,46.0,34.0,27.0,62.0,-35.0,45.0,-11.0,4100000.0,4.1,10000000.0,10.0,0.15,150000.0,10000000.0,10.0,0.0015,3.0,333.33,136.67,,,,"May 8, 2009",0,,-2.815987417050912,-1.5228561135468472,0,1,1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paranormal Activity ,2009,82.0,68.0,75.0,56.0,57.0,-1.0,57.0,19.0,19600000.0,19.6,107920000.0,107.92,85.44,85440000.0,193360000.0,193.36,0.8543999999999999,15.0,1289066.67,130666.67,,,,"Sep 25, 2009",0,,0.011385737724845786,2.01054053731216,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toy Story 3,2010,99.0,92.0,96.0,91.0,91.0,0.0,91.0,5.0,110300000.0,110.3,415000000.0,415.0,648.16,648160000.0,1063160000.0,1063.16,6.481599999999999,200.0,531.58,55.15,,,,"Jun 18, 2010",1,Best Animated Feature,9.982332523065413,2.385125070063189,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The King's Speech,2010,95.0,88.0,92.0,93.0,83.0,10.0,88.0,4.0,4400000.0,4.4,138790000.0,138.79,275.41,275410000.0,414200000.0,414.2,2.7541,15.0,2761.33,29.33,,,,"Nov 26, 2010",1,"Best Picture, Best Director, Best Original Screenplay",1.9584938400492558,3.8678301932144397,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Swan        ,2010,88.0,79.0,84.0,86.0,80.0,6.0,83.0,1.0,8380000.0,8.38,106950000.0,106.95,222.44,222440000.0,329390000.0,329.39,2.2244,13.0,2533.77,64.46,,,,"Dec 17, 2010",0,Best Actress,0.990440101863771,2.3207188798421594,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tangled,2010,89.0,71.0,80.0,88.0,82.0,6.0,85.0,-5.0,48770000.0,48.77,200820000.0,200.82,390.97,390970000.0,591790000.0,591.79,3.9097000000000004,260.0,227.61,18.76,,,,"Nov 24, 2010",0,,4.9054517750559095,1.0748613919219665,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alice in Wonderland,2010,52.0,53.0,53.0,72.0,55.0,17.0,64.0,-11.0,116100000.0,116.1,334190000.0,334.19,691.28,691280000.0,1025470000.0,1025.47,6.9128,200.0,512.74,58.05,,,,"Mar 5, 2010",0,,8.414213766894772,-1.8306550941081088,2,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince of Persia: The Sands of Time,2010,36.0,50.0,43.0,71.0,74.0,-3.0,73.0,-30.0,30000000.0,30.0,90760000.0,90.76,245.61,245610000.0,336370000.0,336.37,2.4561,200.0,168.19,15.0,,,,"May 28, 2010",0,,1.6097500140161545,-1.0040990207312606,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Hood,2010,42.0,53.0,48.0,59.0,62.0,-3.0,61.0,-13.0,36000000.0,36.0,105270000.0,105.27,216.4,216400000.0,321670000.0,321.67,2.164,200.0,160.84,18.0,,,,"May 14, 2010",0,,1.6297985345184935,-1.0307835263971172,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iron Man 2,2010,74.0,57.0,66.0,80.0,66.0,14.0,73.0,-8.0,128100000.0,128.1,312430000.0,312.43,311.5,311500000.0,623930000.0,623.93,3.115,200.0,311.97,64.05,,,,"May 7, 2010",0,,6.911200455463785,-0.5927042051924174,2,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tron: Legacy,2010,50.0,49.0,50.0,67.0,71.0,-4.0,69.0,-20.0,44030000.0,44.03,172060000.0,172.06,228.0,228000000.0,400060000.0,400.06,2.28,170.0,235.33,25.9,,,,"December 17, 2010",0,,2.5564069815399173,-0.869221068375874,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,How to Train Your Dragon,2010,98.0,74.0,86.0,90.0,88.0,2.0,89.0,-3.0,43700000.0,43.7,217580000.0,217.58,277.3,277300000.0,494880000.0,494.88,2.773,165.0,299.93,26.48,,,,"March 26, 2010",0,,4.04766619471315,1.7999017031454194,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shrek Forever After,2010,57.0,58.0,58.0,64.0,64.0,0.0,64.0,-7.0,70800000.0,70.8,238740000.0,238.74,513.86,513860000.0,752600000.0,752.6,5.1386,165.0,456.12,42.91,,,,"May 21, 2010",0,,5.272032834355547,-0.9531123101472699,3,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inception,2010,86.0,74.0,80.0,93.0,86.0,7.0,90.0,-10.0,62800000.0,62.8,292580000.0,292.58,532.96,532960000.0,825540000.0,825.54,5.3296,160.0,515.96,39.25,,,,"Jul 16, 2010",0,,6.4559800382876835,1.0531815369488742,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,49.0,53.0,51.0,63.0,60.0,3.0,62.0,-11.0,24000000.0,24.0,104390000.0,104.39,311.3,311300000.0,415690000.0,415.69,3.113,155.0,268.19,15.48,,,,"Dec 10, 2010",0,,1.6838141479970627,-0.7108156178063192,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Last Airbender,2010,6.0,20.0,13.0,42.0,27.0,15.0,35.0,-22.0,40300000.0,40.3,131770000.0,131.77,187.94,187940000.0,319710000.0,319.71,1.8794,150.0,213.14,26.87,,,,"Jun 30, 2010",0,,0.9451283927094344,-3.7006940909097876,0,1,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Sorcerer's Apprentice,2010,42.0,46.0,44.0,57.0,62.0,-5.0,60.0,-16.0,17600000.0,17.6,63150000.0,63.15,152.13,152130000.0,215280000.0,215.28,1.5212999999999999,150.0,143.52,11.73,,,,"Jul 14, 2010",0,,0.12526169451971242,-1.0062597730370322,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolfman,2010,33.0,43.0,38.0,38.0,51.0,-13.0,45.0,-7.0,31500000.0,31.5,61980000.0,61.98,77.81,77810000.0,139790000.0,139.79,0.7781,150.0,93.19,21.0,,,,"February 12, 2010",0,,-0.301123963435871,-1.7879497191228202,0,3,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Megamind,2010,72.0,63.0,68.0,73.0,73.0,0.0,73.0,-6.0,46020000.0,46.02,148420000.0,148.42,173.47,173470000.0,321890000.0,321.89,1.7347,130.0,247.61,35.4,,,,"Nov 5, 2010",0,,2.2146833568557316,0.5120395452613131,3,2,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clash of the Titans,2010,28.0,39.0,34.0,48.0,48.0,0.0,48.0,-15.0,61200000.0,61.2,163210000.0,163.21,330.0,330000000.0,493210000.0,493.21,3.3,125.0,394.57,48.96,,,,"Apr 2, 2010",0,,2.6372555751417304,-2.4256716085222676,3,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harry Potter and the Deathly Hallows Part 1,2010,79.0,65.0,72.0,87.0,75.0,12.0,81.0,-9.0,125000000.0,125.0,295000000.0,295.0,664.3,664300000.0,959300000.0,959.3,6.643,125.0,767.44,100.0,,,,"Nov 19, 2010",0,,8.162204172033396,-0.10700375116892241,2,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knight and Day,2010,53.0,46.0,50.0,52.0,64.0,-12.0,58.0,-9.0,20200000.0,20.2,76420000.0,76.42,185.51,185510000.0,261930000.0,261.93,1.8551,117.0,223.87,17.26,,,,"Jun 23, 2010",0,,0.29151054203133464,-0.782247853249931,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gulliver's Travels,2010,21.0,33.0,27.0,31.0,44.0,-13.0,38.0,-11.0,6300000.0,6.3,42780000.0,42.78,194.6,194600000.0,237380000.0,237.38,1.946,112.0,211.95,5.63,,,,"Dec 25, 2010",0,,-0.9552368552293647,-2.4920337611899503,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt,2010,62.0,65.0,64.0,62.0,65.0,-3.0,64.0,0.0,36000000.0,36.0,118310000.0,118.31,175.19,175190000.0,293500000.0,293.5,1.7519,110.0,266.82,32.73,,,,"Jul 23, 2010",0,,1.366405899555894,0.22444259357411306,3,2,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Green Zone,2010,53.0,63.0,58.0,60.0,66.0,-6.0,63.0,-5.0,14300000.0,14.3,35050000.0,35.05,59.83,59830000.0,94880000.0,94.88,0.5982999999999999,100.0,94.88,14.3,,,,"Mar 12, 2010",0,,-0.7030802176561192,0.24933860853407952,0,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The A-Team,2010,47.0,47.0,47.0,71.0,72.0,-1.0,72.0,-25.0,25700000.0,25.7,77220000.0,77.22,100.02,100020000.0,177240000.0,177.24,1.0002,100.0,177.24,25.7,,,,"Jun 11, 2010",0,,0.2170345808160089,-0.45733815500197716,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Other Guys,2010,78.0,64.0,71.0,57.0,67.0,-10.0,62.0,9.0,35500000.0,35.5,119220000.0,119.22,51.21,51210000.0,170430000.0,170.43,0.5121,100.0,170.43,35.5,,,,"Aug 6, 2010",0,,0.714177880368882,0.6847107099836667,3,2,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Tourist,2010,20.0,37.0,29.0,44.0,51.0,-7.0,48.0,-19.0,16000000.0,16.0,67630000.0,67.63,210.72,210720000.0,278350000.0,278.35,2.1072,100.0,278.35,16.0,,,,"Dec 10, 2010",0,,-0.22045724600336492,-2.1789024383379085,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Fockers,2010,9.0,27.0,18.0,40.0,42.0,-2.0,41.0,-23.0,30830000.0,30.83,148440000.0,148.44,162.21,162210000.0,310650000.0,310.65,1.6221,100.0,310.65,30.83,,,,"Dec 22, 2010",0,,0.5479251148560746,-3.1327727936059935,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sex and the City 2,2010,15.0,27.0,21.0,49.0,41.0,8.0,45.0,-24.0,31000000.0,31.0,95350000.0,95.35,193.0,193000000.0,288350000.0,288.35,1.93,100.0,288.35,31.0,,,,"May 27, 2010",0,,0.32561084709600857,-2.7781229758566677,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Percy Jackson & the Olympians: The Lightning Thief,2010,50.0,47.0,49.0,57.0,52.0,5.0,55.0,-6.0,31200000.0,31.2,88770000.0,88.77,137.73,137730000.0,226500000.0,226.5,1.3773,95.0,238.42,32.84,,,,"Feb 12, 2010",0,,0.4284420391682906,-0.8042720920679339,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unstoppable,2010,86.0,69.0,78.0,73.0,68.0,5.0,71.0,7.0,22690000.0,22.69,81560000.0,81.56,86.24,86240000.0,167800000.0,167.8,0.8623999999999999,95.0,176.63,23.88,,,,"Nov 12, 2010",0,,0.5173404303280641,1.487798592978461,1,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cats & Dogs: The Revenge of Kitty Galore,2010,13.0,30.0,22.0,43.0,52.0,-9.0,48.0,-26.0,12300000.0,12.3,43590000.0,43.59,68.9,68900000.0,112490000.0,112.49,0.6890000000000001,85.0,132.34,14.47,,,,"Jul 30, 2010",0,,-1.4174880816399948,-2.429338768394088,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Expendables,2010,40.0,45.0,43.0,58.0,63.0,-5.0,61.0,-18.0,34800000.0,34.8,103070000.0,103.07,171.4,171400000.0,274470000.0,274.47,1.714,82.0,334.72,42.44,,,,"Aug 13, 2010",0,,0.6897765094342819,-1.118368105723823,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edge of Darkness,2010,55.0,55.0,55.0,56.0,67.0,-11.0,62.0,-7.0,17200000.0,17.2,43310000.0,43.31,37.81,37810000.0,81120000.0,81.12,0.37810000000000005,80.0,101.4,21.5,,,,"Jan 29, 2010",0,,-0.8733945412383991,-0.039870023802912935,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legend of the Guardians: The Owls of Ga'Hoole,2010,51.0,53.0,52.0,65.0,69.0,-4.0,67.0,-15.0,16100000.0,16.1,55680000.0,55.68,84.4,84400000.0,140080000.0,140.08,0.8440000000000001,80.0,175.1,20.13,,,,"Sep 24, 2010",0,,-0.4320057821454521,-0.09290136152421424,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shutter Island,2010,68.0,63.0,66.0,73.0,77.0,-4.0,75.0,-10.0,41000000.0,41.0,128010000.0,128.01,166.79,166790000.0,294800000.0,294.8,1.6679,80.0,368.5,51.25,,,,"Feb 19, 2010",0,,1.5781281315817834,0.5863399632548313,3,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yogi Bear,2010,14.0,35.0,25.0,36.0,43.0,-7.0,40.0,-15.0,16400000.0,16.4,100250000.0,100.25,101.34,101340000.0,201590000.0,201.59,1.0134,80.0,251.99,20.5,,,,"Dec 17, 2010",0,,-0.6604427997740167,-2.512212507781768,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grown Ups,2010,10.0,30.0,20.0,59.0,50.0,9.0,55.0,-35.0,40500000.0,40.5,162000000.0,162.0,109.43,109430000.0,271430000.0,271.43,1.0943,80.0,339.29,50.63,,,,"Jun 25, 2010",0,,0.8954338491588814,-2.621415662175341,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Book of Eli        ,2010,48.0,53.0,51.0,68.0,73.0,-5.0,71.0,-20.0,32700000.0,32.7,94840000.0,94.84,62.27,62270000.0,157110000.0,157.11,0.6227,80.0,196.39,40.88,,,,"Jan 15, 2010",0,,0.2813584357565958,-0.24018719426531615,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Killers,2010,11.0,21.0,16.0,45.0,38.0,7.0,42.0,-26.0,15800000.0,15.8,47060000.0,47.06,51.1,51100000.0,98160000.0,98.16,0.511,75.0,130.88,21.07,,,,"Jun 4, 2010",0,,-1.4610688703892225,-2.8699187137970017,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wall Street: Money Never Sleeps,2010,54.0,59.0,57.0,43.0,58.0,-15.0,51.0,6.0,19000000.0,19.0,52470000.0,52.47,82.27,82270000.0,134740000.0,134.74,0.8227,70.0,192.49,27.14,,,,"September 24, 2010",0,,-0.7544900908576695,-0.23439005218640446,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dinner for Schmucks,2010,43.0,56.0,50.0,47.0,59.0,-12.0,53.0,-4.0,23500000.0,23.5,73030000.0,73.03,13.83,13830000.0,86860000.0,86.86,0.1383,69.0,125.88,34.06,,,,"Jul 30, 2010",0,,-0.783815791986641,-0.5751834419143147,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Despicable Me,2010,81.0,72.0,77.0,81.0,76.0,5.0,79.0,-2.0,56400000.0,56.4,251510000.0,251.51,291.6,291600000.0,543110000.0,543.11,2.9160000000000004,69.0,787.12,81.74,,,,"Jul 9, 2010",0,,4.044439955144232,1.0702613749426726,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Twilight Saga: Eclipse,2010,50.0,58.0,54.0,74.0,47.0,27.0,61.0,-7.0,64800000.0,64.8,300530000.0,300.53,397.96,397960000.0,698490000.0,698.49,3.9795999999999996,68.0,1027.19,95.29,,,,"Jun 30, 2010",0,,4.905869759596605,-0.8190870362280168,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eat Pray Love,2010,36.0,50.0,43.0,46.0,48.0,-2.0,47.0,-4.0,23100000.0,23.1,80570000.0,80.57,124.02,124020000.0,204590000.0,204.59,1.2402,60.0,340.98,38.5,,,,"Aug 13, 2010",0,,-0.3145004119378638,-1.1506734848463531,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scott Pilgrim vs. the World,2010,81.0,69.0,75.0,83.0,80.0,3.0,82.0,-7.0,10600000.0,10.6,31520000.0,31.52,16.14,16140000.0,47660000.0,47.66,0.16140000000000002,60.0,79.43,17.67,,,,"Aug 13, 2010",0,,-0.6694806541718333,1.8602996872741864,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Resident Evil: Afterlife,2010,24.0,37.0,31.0,53.0,54.0,-1.0,54.0,-23.0,26700000.0,26.7,60130000.0,60.13,236.09,236090000.0,296220000.0,296.22,2.3609,60.0,493.7,44.5,,,,"Sep 10, 2010",0,,0.03590051251007523,-1.9032965897104488,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,2010,71.0,60.0,66.0,72.0,70.0,2.0,71.0,-6.0,21800000.0,21.8,90380000.0,90.38,108.63,108630000.0,199010000.0,199.01,1.0863,58.0,343.12,37.59,,,,"Oct 15, 2010",0,,0.34467538314556917,0.7700769362211491,1,2,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burlesque,2010,36.0,47.0,42.0,66.0,66.0,0.0,66.0,-25.0,11950000.0,11.95,39440000.0,39.44,50.08,50080000.0,89520000.0,89.52,0.5008,55.0,162.76,21.73,,,,"Nov 24, 2010",0,,-1.0906856685410626,-0.6117535314990731,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Date Night,2010,66.0,56.0,61.0,58.0,58.0,0.0,58.0,3.0,25200000.0,25.2,98710000.0,98.71,53.55,53550000.0,152260000.0,152.26,0.5355,55.0,276.84,45.82,,,,"Apr 9, 2010",0,,-0.042932250221812816,0.20161907258294665,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life as We Know It,2010,28.0,39.0,34.0,62.0,55.0,7.0,59.0,-25.0,14500000.0,14.5,53130000.0,53.13,43.03,43030000.0,96160000.0,96.16,0.4303,52.274,183.95,27.74,,,,"Oct 8, 2010",0,,-1.08904631317667,-1.274438971182419,0,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,From Paris with Love,2010,38.0,42.0,40.0,57.0,66.0,-9.0,62.0,-22.0,8200000.0,8.2,24080000.0,24.08,28.75,28750000.0,52830000.0,52.83,0.2875,52.0,101.6,15.77,,,,"Feb 5, 2010",0,,-1.6328859337436545,-0.8301525513552808,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valentine's Day,2010,17.0,34.0,26.0,54.0,50.0,4.0,52.0,-27.0,56200000.0,56.2,110490000.0,110.49,106.0,106000000.0,216490000.0,216.49,1.06,52.0,416.33,108.08,,,,"Feb 12, 2010",0,,0.5383717060658209,-2.353490300815928,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marmaduke,2010,9.0,30.0,20.0,46.0,49.0,-3.0,48.0,-28.0,11600000.0,11.6,33640000.0,33.64,50.12,50120000.0,83760000.0,83.76,0.5012,50.0,167.52,23.2,,,,"Jun 4, 2010",0,,-1.7682572472000024,-2.4037394626480433,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Social Network,2010,96.0,95.0,96.0,89.0,82.0,7.0,86.0,10.0,22400000.0,22.4,96960000.0,96.96,127.96,127960000.0,224920000.0,224.92,1.2795999999999998,50.0,449.84,44.8,,,,"Oct 1, 2010",0,,1.1459420530236808,3.118720298483568,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Due Date,2010,40.0,51.0,46.0,56.0,63.0,-7.0,60.0,-14.0,32690000.0,32.69,100540000.0,100.54,111.24,111240000.0,211780000.0,211.78,1.1124,50.0,423.56,65.38,,,,"Nov 5, 2010",0,,0.17978008899438944,-0.7985839198629947,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tooth Fairy,2010,16.0,36.0,26.0,46.0,50.0,-4.0,48.0,-22.0,14000000.0,14.0,60020000.0,60.02,52.44,52440000.0,112460000.0,112.46,0.5244,48.0,234.29,29.17,,,,"Jan 22, 2010",0,,-1.3539541148706344,-2.0312438418624175,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonah Hex,2010,13.0,33.0,23.0,24.0,46.0,-22.0,35.0,-12.0,5400000.0,5.4,10550000.0,10.55,0.36,360000.0,10910000.0,10.91,0.0036,47.0,23.21,11.49,,,,"Jun 18, 2010",0,,-2.728237905668727,-2.464891226879062,0,1,2,0,0
